stock,endDate,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,totalOtherIncomeExpenseNet,costOfRevenue,totalOperatingExpenses,totalRevenue,incomeTaxExpense,interestExpense,operatingIncome,ebit,grossProfit,sellingGeneralAdministrative,netIncome,incomeBeforeTax,researchDevelopment,otherOperatingExpenses,minorityInterest,discontinuedOperations
MTG,2019-12-31,673763000.0,673763000.0,-52656000,313344000,313344000,1213977000,174214000,-52656000.0,900633000,900633000,900633000,,673763000,847977000.0,,,,
MTG,2018-12-31,670097000.0,670097000.0,-52993000,226705000,226705000,1123848000,174053000,-52993000.0,897143000,897143000,897143000,,670097000,844150000.0,,,,
MTG,2017-12-31,355761000.0,355761000.0,-57100000,224458000,224458000,1066054000,428735000,-57035000.0,841596000,841596000,841596000,,355761000,784496000.0,,,,
MTG,2016-12-31,342517000.0,342517000.0,-143203000,400566000,400566000,1058483000,172197000,-56672000.0,657917000,657917000,657917000,,342517000,514714000.0,,,,
CGNX,2019-12-31,203865000.0,203865000.0,20392000,189754000,583023000,725625000,-40871000,,142602000,142602000,535871000,273842000.0,203865000,162994000.0,119427000.0,,,
CGNX,2018-12-31,219267000.0,219267000.0,13432000,206052000,585196000,806338000,15307000,,221142000,221142000,600286000,262699000.0,219267000,234574000.0,116445000.0,,,
CGNX,2017-12-31,176712000.0,176712000.0,7603000,187289000,507222000,766083000,89752000,,258861000,258861000,578794000,220728000.0,176712000,266464000.0,99205000.0,,,
CGNX,2016-12-31,143694000.0,143949000.0,8011000,131070000,375449000,529515000,18128000,,154066000,154066000,398445000,166110000.0,143694000,162077000.0,78269000.0,,,
DCPH,2019-12-31,-192256000.0,-192256000.0,6070000,0,223326000,25000000,0,-67000.0,-198326000,-198326000,25000000,65716000.0,-192256000,-192256000.0,157610000.0,,,
DCPH,2018-12-31,-99854000.0,-99854000.0,4245000,0,104099000,0,0,-84000.0,-104099000,-104099000,0,21212000.0,-99854000,-99854000.0,82887000.0,,,
DCPH,2017-12-31,-50284000.0,-50284000.0,651000,0,50935000,0,0,-95000.0,-50935000,-50935000,0,11421000.0,-50284000,-50284000.0,39514000.0,,,
DCPH,2016-12-31,-25940000.0,-25940000.0,-102000,0,25838000,0,0,-106000.0,-25838000,-25838000,0,5675000.0,-25940000,-25940000.0,20163000.0,,,
WSBC,2019-12-31,158873000.0,158873000.0,-28693000,0,283515000,505422000,34341000,,221907000,0,505422000,220859000.0,158873000,193214000.0,,62656000.0,,
WSBC,2018-12-31,143112000.0,143112000.0,-28082000,0,237142000,439748000,31412000,,202606000,0,439748000,186421000.0,143112000,174524000.0,,50721000.0,,
WSBC,2017-12-31,94482000.0,94482000.0,-9389000,0,211471000,369149000,53807000,,157678000,0,369149000,166141000.0,94482000,148289000.0,,45330000.0,,
WSBC,2016-12-31,86635000.0,86635000.0,-20849000,0,187831000,326351000,31036000,,138520000,0,326351000,146831000.0,86635000,117671000.0,,41000000.0,,
RGLD,2019-06-30,93825000.0,89079000.0,-34130000,77535000,278237000,418944000,17498000,-26000000.0,140707000,140707000,341409000,30488000.0,93825000,106577000.0,,,33772000.0,
RGLD,2018-06-30,-113134000.0,-119351000.0,-30044000,83839000,531309000,456774000,14772000,-30200000.0,-74535000,-74535000,372935000,35464000.0,-113134000,-104579000.0,,,39102000.0,
RGLD,2017-06-30,101530000.0,92425000.0,-27076000,87265000,293112000,439054000,26441000,-33500000.0,145942000,145942000,351789000,33350000.0,101530000,118866000.0,,,44887000.0,
RGLD,2016-06-30,-77149000.0,-82438000.0,-26574000,70979000,350996000,355812000,60680000,-32625000.0,4816000,4816000,284833000,31720000.0,-77149000,-21758000.0,,,56869000.0,
SENEB,2019-03-31,5678000.0,-36483000.0,-16237000,1160085000,1232603000,1199581000,-12776000,-15165000.0,-33022000,-33022000,39496000,72549000.0,5747000,-49259000.0,,-31000.0,,42230000.0
SENEB,2018-03-31,-8486000.0,10049000.0,-2614000,1081391000,1151546000,1162894000,-1315000,-12827000.0,11348000,11348000,81503000,70185000.0,-8480000,8734000.0,,-30000.0,,-18529000.0
SENEB,2017-03-31,15726000.0,15895000.0,-13352000,1150194000,1223198000,1262198000,9753000,-9690000.0,39000000,39000000,112004000,72996000.0,15895000,25648000.0,,8000.0,,-18529000.0
SENEB,2016-03-31,55813000.0,56399000.0,-17762000,1128990000,1178166000,1279567000,27240000,-8048000.0,101401000,101401000,150577000,73515000.0,56399000,83639000.0,,-24339000.0,,-18529000.0
BSX,2019-12-31,4700000000.0,4700000000.0,-1119000000,3103000000,8929000000,10735000000,-4013000000,-473000000.0,1806000000,1806000000,7632000000,3953000000.0,4700000000,687000000.0,1174000000.0,,,
BSX,2018-12-31,1671000000.0,1671000000.0,-302000000,2830000000,8099000000,9823000000,-249000000,-241000000.0,1724000000,1724000000,6993000000,3557000000.0,1671000000,1422000000.0,1113000000.0,,,
BSX,2017-12-31,104000000.0,104000000.0,-667000000,2606000000,7449000000,9048000000,828000000,-229000000.0,1599000000,1599000000,6442000000,3281000000.0,104000000,932000000.0,997000000.0,,,
BSX,2016-12-31,347000000.0,347000000.0,-1214000000,2447000000,6995000000,8386000000,-170000000,-233000000.0,1391000000,1391000000,5939000000,3083000000.0,347000000,177000000.0,920000000.0,,,
SCYX,2019-12-31,-53710000.0,-53710000.0,-4789000,0,49042000,121000,0,-2157000.0,-48921000,-48921000,121000,10648000.0,-53710000,-53710000.0,38394000.0,,,
SCYX,2018-12-31,-12468000.0,-12468000.0,10779000,0,30240000,257000,-6736000,-2054000.0,-29983000,-29983000,257000,8680000.0,-12468000,-19204000.0,21560000.0,,,
SCYX,2017-12-31,-25060000.0,-25060000.0,1260000,0,26577000,257000,0,-1855000.0,-26320000,-26320000,257000,8251000.0,-25060000,-25060000.0,18326000.0,,,
SCYX,2016-12-31,-29989000.0,-29989000.0,-2372000,0,27874000,257000,0,-451000.0,-27617000,-27617000,257000,7798000.0,-29989000,-29989000.0,20076000.0,,,
MG,2019-12-31,6060000.0,6080000.0,-18459000,509489000,719688000,748586000,4359000,-13698000.0,28898000,28898000,239097000,168621000.0,6060000,10439000.0,3045000.0,,200000.0,
MG,2018-12-31,6836000.0,6845000.0,-12634000,512024000,715449000,742354000,7426000,-7950000.0,26905000,26905000,230330000,165702000.0,6836000,14271000.0,3310000.0,,177000.0,
MG,2017-12-31,-2175000.0,-2168000.0,-23478000,492238000,677718000,700970000,1942000,-4386000.0,23252000,23252000,208732000,151825000.0,-2175000,-226000.0,2272000.0,,173000.0,
MG,2016-12-31,16402288.0,16476003.0,-4368001,470225221,661940682,692847544,10062859,-3517715.0,30906862,30906862,222622323,156099455.0,16402288,26538862.0,2703429.0,,162000.0,
HOME,2020-01-25,-214435000.0,-214435000.0,-271466000,977083000,1284832000,1365035000,23172000,-31801000.0,80203000,80203000,387952000,300123000.0,-214435000,-191263000.0,,,,
HOME,2019-01-26,48996000.0,48996000.0,-74992000,780048000,1041928000,1165899000,-17000,-27056000.0,123971000,123971000,385851000,255517000.0,48996000,48979000.0,,,,
HOME,2018-01-27,31812000.0,31812000.0,-36849000,643570000,848022000,950528000,33845000,-21704000.0,102506000,102506000,306958000,198334000.0,31812000,65657000.0,,,,
HOME,2017-01-28,27066000.0,27066000.0,-36004000,518155000,686843000,765635000,15722000,-27174000.0,78792000,78792000,247480000,164441000.0,27066000,42788000.0,,,,
CVA,2019-12-31,10000000.0,10000000.0,-91000000,1371000000,1776000000,1870000000,-7000000,-143000000.0,94000000,94000000,499000000,122000000.0,10000000,3000000.0,,62000000.0,,
CVA,2018-12-31,152000000.0,152000000.0,11000000,1298000000,1756000000,1868000000,-29000000,-145000000.0,112000000,112000000,570000000,138000000.0,152000000,123000000.0,,102000000.0,,
CVA,2017-12-31,57000000.0,57000000.0,-199000000,1249000000,1687000000,1752000000,-191000000,-147000000.0,65000000,65000000,503000000,134000000.0,57000000,-134000000.0,,89000000.0,,
CVA,2016-12-31,-4000000.0,-4000000.0,-106000000,1158000000,1575000000,1699000000,22000000,-138000000.0,124000000,124000000,541000000,119000000.0,-4000000,18000000.0,,91000000.0,,
EMKR,2019-09-30,-35984000.0,-35984000.0,-4696000,72176000,118499000,87265000,54000,-371000.0,-31234000,-31234000,15089000,26894000.0,-35984000,-35930000.0,19443000.0,-14000.0,,
EMKR,2018-09-30,-17453000.0,-17453000.0,375000,67130000,103894000,85617000,-449000,-371000.0,-18277000,-18277000,18487000,21232000.0,-17453000,-17902000.0,15387000.0,145000.0,,
EMKR,2017-09-30,8235000.0,8221000.0,593000,80361000,115104000,122895000,163000,-155000.0,7791000,7791000,42534000,22246000.0,8235000,8384000.0,12542000.0,-45000.0,,
EMKR,2016-09-30,8266000.0,2619000.0,1634000,61044000,90999000,91998000,14000,-112000.0,999000,999000,30954000,20034000.0,8266000,2633000.0,9921000.0,-45000.0,,
IMH,2019-12-31,-7977000.0,-7977000.0,163200000,0,132522000,-40329000,-245000,,-172851000,0,-40329000,96920000.0,-7977000,-8222000.0,,35602000.0,,
IMH,2018-12-31,-145410000.0,-145410000.0,61955000,0,125210000,-77151000,5004000,,-202361000,0,-77151000,126418000.0,-145410000,-140406000.0,,-1208000.0,,
IMH,2017-12-31,-31521000.0,-31521000.0,236940000,0,199038000,-49285000,20138000,,-248323000,0,-49285000,167347000.0,-31521000,-11383000.0,,31691000.0,,
IMH,2016-12-31,46670000.0,46670000.0,201353000,0,225612000,72022000,1093000,,-153590000,0,72022000,200901000.0,46670000,47763000.0,,24711000.0,,
OZK,2019-12-31,425906000.0,425908000.0,3194000,0,401130000,962273000,138429000,,561143000,0,962273000,259111000.0,425906000,564337000.0,,142019000.0,3117000.0,
OZK,2018-12-31,417106000.0,417081000.0,-1704000,0,375837000,931599000,136977000,,555762000,0,931599000,238397000.0,417106000,554058000.0,,137440000.0,3035000.0,
OZK,2017-12-31,421891000.0,421937000.0,-12149000,0,332672000,912764000,158586000,,580092000,0,912764000,211381000.0,421891000,580523000.0,,121291000.0,3060000.0,
OZK,2016-12-31,269979000.0,270080000.0,0,0,255754000,680112000,154278000,,424358000,0,680112000,170973000.0,269979000,424358000.0,,84781000.0,3264000.0,
MESO,2019-06-30,-89799000.0,-89799000.0,-17800000,15358000,97676000,16722000,-8955000,-11704000.0,-80954000,-80954000,1364000,21625000.0,-89799000,-98754000.0,59815000.0,878000.0,,
MESO,2018-06-30,-35290000.0,-35290000.0,8873000,5508000,92191000,17341000,-30687000,-1829000.0,-74850000,-74850000,11833000,21907000.0,-35290000,-65977000.0,65927000.0,-1151000.0,,
MESO,2017-06-30,-76815000.0,-76815000.0,-173000,12065000,92454000,2412000,-13400000,-1829000.0,-90042000,-90042000,-9653000,23007000.0,-76815000,-90215000.0,58914000.0,-1532000.0,,
MESO,2016-06-30,-4127000.0,-4127000.0,-34933000,29763000,98436000,42548000,-86694000,-1829000.0,-55888000,-55888000,12785000,22500000.0,-4127000,-90821000.0,50013000.0,-3840000.0,,
AMSC,2020-03-31,-17096000.0,-17096000.0,6228000,54393000,86967000,63838000,195000,,-23129000,-23129000,9445000,22669000.0,-17096000,-16901000.0,9565000.0,,,
AMSC,2019-03-31,26761000.0,26761000.0,51366000,42190000,74432000,56207000,6380000,,-18225000,-18225000,14017000,22028000.0,26761000,33141000.0,9874000.0,,,
AMSC,2018-03-31,-32776000.0,-32776000.0,-7278000,39708000,74062000,48403000,-161000,,-25659000,-25659000,8695000,22577000.0,-32776000,-32937000.0,11594000.0,,,
AMSC,2017-03-31,-27373000.0,-27373000.0,1311000,64352000,102737000,75195000,1142000,,-27542000,-27542000,10843000,25688000.0,-27373000,-26231000.0,12540000.0,,,
SMPL,2019-08-31,47536000.0,47536000.0,-19663000,305978000,439434000,523383000,16750000,-13627000.0,83949000,83949000,217405000,125960000.0,47536000,64286000.0,,,,
SMPL,2018-08-25,70455000.0,70455000.0,-11050000,251063000,367288000,431429000,-17364000,-12551000.0,64141000,64141000,180366000,108727000.0,70455000,53091000.0,,,,
SMPL,2017-08-26,450000.0,-2035000.0,-54364000,233621000,338982000,396171000,4860000,-24386000.0,57189000,57189000,162550000,95967000.0,-2035000,2825000.0,,,,
SMPL,2016-12-31,-288755.0,-288755.0,441881,0,730635,0,0,-24386000.0,-730635,-730635,0,730635.0,-288755,-288755.0,,,,
RCL,2019-12-31,1878887000.0,1907600000.0,-158256000,5855371000,8852205000,10950661000,32600000,-408513000.0,2098456000,2098456000,5095290000,1750892000.0,1878887000,1940200000.0,,,569981000.0,
RCL,2018-12-31,1811042000.0,1815792000.0,-101123000,5262207000,7556034000,9493849000,20900000,-333672000.0,1937815000,1937815000,4231642000,1260130000.0,1811042000,1836692000.0,,,542020000.0,
RCL,2017-12-31,1625133000.0,1625133000.0,-100623000,4896579000,7033789000,8777845000,18300000,-297056000.0,1744056000,1744056000,3881266000,1186016000.0,1625133000,1643433000.0,,,542020000.0,
RCL,2016-12-31,1283388000.0,1283388000.0,-182169000,5015539000,7010744000,8496401000,20100000,-305923000.0,1485657000,1485657000,3480862000,1100290000.0,1283388000,1303488000.0,,,542020000.0,
SGEN,2019-12-31,-158650000.0,-158650000.0,61895000,763326000,1137258000,916713000,0,,-220545000,-220545000,153387000,373932000.0,-158650000,-158650000.0,,,,
SGEN,2018-12-31,-222693000.0,-222693000.0,5152000,653602000,906198000,654700000,-23653000,,-251498000,-251498000,1098000,252596000.0,-222693000,-246346000.0,,,,
SGEN,2017-12-31,-125530000.0,-125530000.0,36914000,510818000,678051000,482250000,-33357000,,-195801000,-195801000,-28568000,167233000.0,-125530000,-158887000.0,,,,
SGEN,2016-12-31,-140111000.0,-140111000.0,2614000,421625000,560872000,418147000,0,,-142725000,-142725000,-3478000,139247000.0,-140111000,-140111000.0,,,,
BFAM,2019-12-31,179520000.0,180386000.0,-46337000,1539081000,1793015000,2062017000,42279000,-45154000.0,269002000,269002000,522936000,220313000.0,180386000,222665000.0,,,,
BFAM,2018-12-31,157096000.0,157981000.0,-47508000,1429927000,1664087000,1903182000,33606000,-47508000.0,239095000,239095000,473255000,201591000.0,157981000,191587000.0,,,,
BFAM,2017-12-31,155995000.0,156963000.0,-47710000,1310295000,1531795000,1740905000,4437000,-44039000.0,209110000,209110000,430610000,188939000.0,156963000,161400000.0,,,,
BFAM,2016-12-31,93919000.0,94760000.0,-55441000,1178994000,1371203000,1569841000,48437000,-42924000.0,198638000,198638000,390847000,162567000.0,94760000,143197000.0,,,,
BLDR,2019-12-31,221809000.0,221809000.0,-109551000,5303602000,6888125000,7280431000,60946000,-99351000.0,392306000,392306000,1976829000,1584523000.0,221809000,282755000.0,,,,
BLDR,2018-12-31,205191000.0,205191000.0,-108213000,5801831000,7355803000,7724771000,55564000,-111413000.0,368968000,368968000,1922940000,1553972000.0,205191000,260755000.0,,,,
BLDR,2017-12-31,38781000.0,38781000.0,-193174000,5306818000,6749106000,7034209000,53148000,-134474000.0,285103000,285103000,1727391000,1442288000.0,38781000,91929000.0,,,,
BLDR,2016-12-31,144341000.0,144341000.0,-209667000,4770536000,6135948000,6367284000,-122672000,-157667000.0,231336000,231336000,1596748000,1365412000.0,144341000,21669000.0,,,,
ARWR,2019-09-30,67974849.0,67974849.0,6957768,0,107604943,168795577,173553,-42232.0,61190634,61190634,168795577,26556257.0,67974849,68148402.0,81048686.0,,-555188.0,
ARWR,2018-09-30,-54450478.0,-54450478.0,1488157,0,72078556,16142321,2400,-42232.0,-55936235,-55936235,16142321,19110051.0,-54450478,-54448078.0,52968505.0,,-555188.0,
ARWR,2017-09-30,-34380295.0,-34380295.0,2618014,0,68403618,31407709,2400,-42232.0,-36995909,-36995909,31407709,19799152.0,-34380295,-34377895.0,48604466.0,,-555188.0,
ARWR,2016-09-30,-81723002.0,-81723002.0,3833771,0,85712706,158333,2400,-42232.0,-85554373,-85554373,158333,24909888.0,-81723002,-81720602.0,60802818.0,,-555188.0,
BNED,2019-04-27,-24374000.0,-24374000.0,-72982000,1506917000,1999095000,2034643000,-13060000,-9780000.0,35548000,35548000,527726000,423880000.0,-24374000,-37434000.0,,2433000.0,,
BNED,2018-04-28,-252566000.0,-252566000.0,-334183000,1643111000,2142443000,2203617000,-20443000,-10306000.0,61174000,61174000,560506000,433746000.0,-252566000,-273009000.0,,2433000.0,,
BNED,2017-04-29,5358000.0,5361000.0,-14882000,1415301000,1849389000,1874362000,4730000,-3464000.0,24973000,24973000,459061000,380770000.0,5361000,10091000.0,,2433000.0,,
BNED,2016-04-30,84000.0,84000.0,-25146000,1353330000,1780132000,1808029000,2667000,-1872000.0,27897000,27897000,454699000,374112000.0,84000,2751000.0,,2433000.0,,
AKRO,2019-12-31,-43755000.0,-43755000.0,1896000,0,45651000,0,0,,-45651000,-45651000,0,8605000.0,-43755000,-43755000.0,37046000.0,,,
AKRO,2018-12-31,-82234000.0,-81714000.0,-67936000,0,13778000,0,0,,-13778000,-13778000,0,1896000.0,-81714000,-81714000.0,11882000.0,,,
AKRO,2017-12-31,-5211272.0,-4978909.0,0,0,4978909,0,0,,-4978909,-4978909,0,1176000.0,-4978909,-4978909.0,3802909.0,,,
NVT,2019-12-31,222700000.0,222700000.0,-69300000,1338200000,1877300000,2204000000,34700000,-44700000.0,326700000,326700000,865800000,490900000.0,222700000,257400000.0,48200000.0,,,
NVT,2018-12-31,230800000.0,230800000.0,-84500000,1337500000,1860400000,2213600000,37900000,-31200000.0,353200000,353200000,876100000,477300000.0,230800000,268700000.0,45600000.0,,,
NVT,2017-12-31,361700000.0,361700000.0,-40200000,1256000000,1744400000,2097900000,-48400000,-200000.0,353500000,353500000,841900000,445900000.0,361700000,313300000.0,42500000.0,,,
NVT,2016-12-31,259100000.0,259100000.0,-32600000,1280200000,1768400000,2116000000,55900000,-1400000.0,347600000,347600000,835800000,447600000.0,259100000,315000000.0,40600000.0,,,
OIIM,2019-12-31,-5039000.0,-5039000.0,2515000,28960000,67311000,60928000,1171000,,-6383000,-6383000,31968000,19286000.0,-5039000,-3868000.0,19065000.0,,,
OIIM,2018-12-31,2088000.0,2088000.0,11354000,30741000,70839000,62714000,1141000,,-8125000,-8125000,31973000,20332000.0,2088000,3229000.0,19766000.0,,,
OIIM,2017-12-31,-6145000.0,-6145000.0,1122000,29426000,66462000,60205000,1010000,,-6257000,-6257000,30779000,19047000.0,-6145000,-5135000.0,17989000.0,,,
OIIM,2016-12-31,-2986000.0,-2986000.0,3954000,27317000,62443000,56561000,1058000,,-5882000,-5882000,29244000,19481000.0,-2986000,-1928000.0,15645000.0,,,
XELB,2019-12-31,-3426000.0,-3445000.0,-6114000,10272000,39700000,41727000,-642000,-1231000.0,2027000,2027000,31455000,24550000.0,-3426000,-4087000.0,,,356000.0,
XELB,2018-12-31,1088000.0,1088000.0,-1810000,2702000,30737000,35466000,1831000,-986000.0,4729000,4729000,32764000,24467000.0,1088000,2919000.0,,,356000.0,
XELB,2017-12-31,-10122000.0,-10122000.0,-13718000,0,28557000,31706000,-447000,-1211000.0,3149000,3149000,31706000,23811000.0,-10122000,-10569000.0,,,356000.0,
XELB,2016-12-31,2737000.0,2703000.0,891000,0,30565000,32692000,315000,-1599000.0,2127000,2127000,32692000,24278000.0,2737000,3018000.0,,,356000.0,
AKTS,2019-06-30,-29248000.0,-29248000.0,-1731000,1013000,28960000,1443000,0,-2886000.0,-27517000,-27517000,430000,8701000.0,-29248000,-29248000.0,19246000.0,,,
AKTS,2018-06-30,-21739000.0,-21739000.0,144000,1020000,23091000,1208000,0,-329000.0,-21883000,-21883000,188000,8804000.0,-21739000,-21739000.0,13267000.0,,,
AKTS,2017-06-30,-9833244.0,-9833244.0,850327,0,11170067,486496,0,-329000.0,-10683571,-10683571,486496,6156807.0,-9833244,-9833244.0,5013260.0,,,
AKTS,2016-06-30,-5406167.0,-5406167.0,-967001,0,4694000,254834,0,-329000.0,-4439166,-4439166,254834,2935299.0,-5406167,-5406167.0,1758701.0,,,
ATNM,2019-12-31,-21900323.0,-21899054.0,172393,0,22071447,0,0,,-22071447,-22071447,0,5521754.0,-21899054,-21899054.0,16549693.0,,,
ATNM,2018-12-31,-23653963.0,-23653963.0,173359,0,23827322,0,0,,-23827322,-23827322,0,6732544.0,-23653963,-23653963.0,17094778.0,,,
ATNM,2017-12-31,-26601235.0,-26601235.0,309553,0,26910788,0,0,,-26910788,-26910788,0,9190933.0,-26601235,-26601235.0,17719855.0,,,
ATNM,2016-12-31,-24321724.0,-24321724.0,2525757,0,26847481,0,0,,-26847481,-26847481,0,9019194.0,-24321724,-24321724.0,17828287.0,,,
GSM,2019-12-31,-280601000.0,-370277000.0,-237094000,1214397000,1789946000,1615222000,-41541000,-51583000.0,-174724000,-174724000,400825000,283863000.0,-280601000,-411818000.0,,171492000.0,118077000.0,84637000.0
